config,target,trial,core_number,execs_sec,execs_done,run_time
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3448083,0,1033.4523479908194,56734467,54898
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445461,0,1036.4529676373636,56910596,54909
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445447,0,609.9745551244923,33489433,54903
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445446,0,629.8938551559453,34555347,54859
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445445,0,813.1541278053046,44638909,54896
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445462,0,819.7165631205933,44991783,54887
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445448,0,1789.6795983818652,98214037,54878
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445457,0,1667.807941830375,91519293,54874
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3447248,0,1837.6707523630866,100900988,54907
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445455,0,159.4890918038165,8750688,54867
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445450,0,1622.7658803169688,89081733,54895
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445452,0,1196.08836014502,65652094,54889
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3447858,0,879.0739991249179,48218967,54852
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3451111,0,779.7327149469694,42787053,54874
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445443,0,1320.172965089782,72418088,54855
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3447873,0,1371.152283246474,75246095,54878
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3453305,0,589.7555069691173,32368731,54885
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445459,0,823.4345179515218,45181852,54870
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3447874,0,1678.8560287177245,92133940,54879
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445458,0,969.2179461469747,53164512,54853
aflplusplus_fixseed3,bloaty_fuzz_target,3448137,0,1400.2130128999345,76849291,54884
aflplusplus_fixseed3,bloaty_fuzz_target,3445769,0,1269.544223760933,69672587,54880
aflplusplus_fixseed3,bloaty_fuzz_target,3445773,0,1310.377778992638,71908291,54876
aflplusplus_fixseed3,bloaty_fuzz_target,3447880,0,1280.5389913271626,70281102,54884
aflplusplus_fixseed3,bloaty_fuzz_target,3445774,0,1352.8153506933688,74238448,54877
aflplusplus_fixseed3,bloaty_fuzz_target,3448139,0,1420.987663319788,77979540,54877
aflplusplus_fixseed3,bloaty_fuzz_target,3445776,0,1256.3079123842845,68941153,54876
aflplusplus_fixseed3,bloaty_fuzz_target,3445782,0,1313.4482884261536,72096490,54891
aflplusplus_fixseed3,bloaty_fuzz_target,3445766,0,1507.1219592193736,82709346,54879
aflplusplus_fixseed3,bloaty_fuzz_target,3445767,0,1319.9098181420607,72434011,54878
aflplusplus_fixseed3,bloaty_fuzz_target,3445770,0,1114.3819059766763,61157279,54880
aflplusplus_fixseed3,bloaty_fuzz_target,3445777,0,1403.7966651480638,77033342,54875
aflplusplus_fixseed3,bloaty_fuzz_target,3448136,0,1306.724362244898,71713033,54880
aflplusplus_fixseed3,bloaty_fuzz_target,3445771,0,1211.2371034457624,66471481,54879
aflplusplus_fixseed3,bloaty_fuzz_target,3445768,0,1360.8939407744874,74679055,54875
aflplusplus_fixseed3,bloaty_fuzz_target,3445781,0,1128.015740858824,61915656,54889
aflplusplus_fixseed3,bloaty_fuzz_target,3445772,0,1194.445280612245,65551157,54880
aflplusplus_fixseed3,bloaty_fuzz_target,3445780,0,1301.1765156070628,71407266,54879
aflplusplus_fixseed3,bloaty_fuzz_target,3447361,0,1180.7373897514397,64794145,54876
aflplusplus_fixseed3,bloaty_fuzz_target,3448138,0,1462.1824625981742,80240187,54877
aflplusplus_fixseed3,lcms_cms_transform_fuzzer,3445882,0,1150.3318152007578,63144014,54892
aflplusplus_fixseed3,lcms_cms_transform_fuzzer,3445873,0,1041.7190745126618,57179960,54890
aflplusplus_fixseed3,lcms_cms_transform_fuzzer,3445863,0,1317.7838976098014,72279129,54849
aflplusplus_fixseed3,lcms_cms_transform_fuzzer,3445871,0,2359.0450977177934,129518653,54903
aflplusplus_fixseed3,lcms_cms_transform_fuzzer,3450886,0,1818.4700703583537,99764905,54862
aflplusplus_fixseed3,lcms_cms_transform_fuzzer,3448350,0,541.6673715681627,29712622,54854
aflplusplus_fixseed3,lcms_cms_transform_fuzzer,3445879,0,2391.5219228737456,131287379,54897
aflplusplus_fixseed3,lcms_cms_transform_fuzzer,3445881,0,1197.5540639003243,65743323,54898
aflplusplus_fixseed3,lcms_cms_transform_fuzzer,3448154,0,1123.3482832774457,61640367,54872
aflplusplus_fixseed3,lcms_cms_transform_fuzzer,3445865,0,2061.171702996282,113092369,54868
aflplusplus_fixseed3,lcms_cms_transform_fuzzer,3447402,0,1517.7934362934363,83339002,54908
aflplusplus_fixseed3,lcms_cms_transform_fuzzer,3445864,0,640.3588878760255,35123685,54850
aflplusplus_fixseed3,lcms_cms_transform_fuzzer,3445874,0,1158.7678545401545,63602450,54888
aflplusplus_fixseed3,lcms_cms_transform_fuzzer,3445872,0,332.71020460218267,18261465,54887
aflplusplus_fixseed3,lcms_cms_transform_fuzzer,3448155,0,325.3617017400018,17857477,54885
aflplusplus_fixseed3,lcms_cms_transform_fuzzer,3445875,0,601.3601843082976,33019485,54908
aflplusplus_fixseed3,lcms_cms_transform_fuzzer,3447403,0,931.6531876138433,51147760,54900
aflplusplus_fixseed3,lcms_cms_transform_fuzzer,3448153,0,1336.0358568642105,73290919,54857
aflplusplus_fixseed3,lcms_cms_transform_fuzzer,3448157,0,1659.6715545192903,91112649,54898
aflplusplus_fixseed3,lcms_cms_transform_fuzzer,3445880,0,962.5785820977085,52843639,54898
aflplusplus_fixseed4,bloaty_fuzz_target,3450882,0,1278.3862762604085,70161674,54883
aflplusplus_fixseed4,bloaty_fuzz_target,3447521,0,1334.9391752765175,73260127,54879
aflplusplus_fixseed4,bloaty_fuzz_target,3446200,0,1428.339030923702,78382961,54877
aflplusplus_fixseed4,bloaty_fuzz_target,3447949,0,1394.5135563572755,76533693,54882
aflplusplus_fixseed4,bloaty_fuzz_target,3448362,0,938.464149705727,51503851,54881
aflplusplus_fixseed4,bloaty_fuzz_target,3446194,0,1360.4583340926072,74657872,54877
aflplusplus_fixseed4,bloaty_fuzz_target,3448211,0,1313.7284670468832,72098732,54881
aflplusplus_fixseed4,bloaty_fuzz_target,3447523,0,1257.8846875740292,69028938,54877
aflplusplus_fixseed4,bloaty_fuzz_target,3453291,0,1461.6743558908204,80219612,54882
aflplusplus_fixseed4,bloaty_fuzz_target,3446189,0,1192.4667820699708,65442577,54880
aflplusplus_fixseed4,bloaty_fuzz_target,3446199,0,908.514095158263,49856528,54877
aflplusplus_fixseed4,bloaty_fuzz_target,3446191,0,1230.8859631539624,67547329,54877
aflplusplus_fixseed4,bloaty_fuzz_target,3450924,0,1294.915394147017,71062367,54878
aflplusplus_fixseed4,bloaty_fuzz_target,3446188,0,1022.3885568513119,56108684,54880
