config,target,trial,core_number,execs_sec,execs_done,run_time
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3448083,0,1068.3995042311308,62496029,58495
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445461,0,1026.9644366136952,60035314,58459
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445447,0,635.82472851646,37179851,58475
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445446,0,604.5494039372637,35346190,58467
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445445,0,898.9834025605525,52593226,58503
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445462,0,793.7963893732691,46432326,58494
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445448,0,1698.4256377812735,99330725,58484
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445457,0,1672.687679524005,97832157,58488
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3447248,0,1804.1412422615178,105495355,58474
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445455,0,149.9990936607555,8771497,58477
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445450,0,1590.1553884283394,93032041,58505
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445452,0,1164.9125767133357,68143891,58497
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3447858,0,948.4582791652412,55446871,58460
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3451111,0,766.1301790325062,44804059,58481
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445443,0,1293.3119761912906,75614778,58466
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3447873,0,1410.1155312419864,82484708,58495
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3453305,0,592.3903268823087,34650095,58492
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445459,0,807.0526027772078,47193208,58476
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3447874,0,1611.9583361827258,94286667,58492
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445458,0,943.9130033183949,55183042,58462
aflplusplus_fixseed3,bloaty_fuzz_target,3448137,0,1381.7367584202427,80817783,58490
aflplusplus_fixseed3,bloaty_fuzz_target,3445769,0,1278.383463274518,74770092,58488
aflplusplus_fixseed3,bloaty_fuzz_target,3445773,0,1280.5388311333015,74891033,58484
aflplusplus_fixseed3,bloaty_fuzz_target,3447880,0,1282.890615650271,75037555,58491
aflplusplus_fixseed3,bloaty_fuzz_target,3445774,0,1359.5864509951439,79514054,58484
aflplusplus_fixseed3,bloaty_fuzz_target,3448139,0,1415.7625976779577,82798044,58483
aflplusplus_fixseed3,bloaty_fuzz_target,3445776,0,1257.728673289674,73555746,58483
aflplusplus_fixseed3,bloaty_fuzz_target,3445782,0,1283.2500128211702,75066276,58497
aflplusplus_fixseed3,bloaty_fuzz_target,3445766,0,1498.8326408480807,87659227,58485
aflplusplus_fixseed3,bloaty_fuzz_target,3445767,0,1287.577618192699,75303977,58485
aflplusplus_fixseed3,bloaty_fuzz_target,3445770,0,1108.7678418766884,64847396,58486
aflplusplus_fixseed3,bloaty_fuzz_target,3445777,0,1391.2206357620423,81359974,58481
aflplusplus_fixseed3,bloaty_fuzz_target,3448136,0,1292.9648126934192,75621633,58487
aflplusplus_fixseed3,bloaty_fuzz_target,3445771,0,1209.8498102109907,70759276,58486
aflplusplus_fixseed3,bloaty_fuzz_target,3445768,0,1360.53732772477,79566944,58482
aflplusplus_fixseed3,bloaty_fuzz_target,3445781,0,1123.28142095186,65707470,58496
aflplusplus_fixseed3,bloaty_fuzz_target,3445772,0,1197.3009780118318,70025345,58486
aflplusplus_fixseed3,bloaty_fuzz_target,3445780,0,1301.7633108778168,76134929,58486
aflplusplus_fixseed3,bloaty_fuzz_target,3447361,0,1157.9503094969393,67719250,58482
aflplusplus_fixseed3,bloaty_fuzz_target,3448138,0,1442.547397578825,84365942,58484
aflplusplus_fixseed3,lcms_cms_transform_fuzzer,3445882,0,1086.0926853450487,63535336,58499
aflplusplus_fixseed3,lcms_cms_transform_fuzzer,3445873,0,1001.2377908069948,58573412,58501
aflplusplus_fixseed3,lcms_cms_transform_fuzzer,3445863,0,1299.4817828993487,76005390,58489
aflplusplus_fixseed3,lcms_cms_transform_fuzzer,3445871,0,2273.8980516151087,133045775,58510
aflplusplus_fixseed3,lcms_cms_transform_fuzzer,3450886,0,1764.3804295779464,103173910,58476
aflplusplus_fixseed3,lcms_cms_transform_fuzzer,3448350,0,572.4020244853293,33476360,58484
aflplusplus_fixseed3,lcms_cms_transform_fuzzer,3445879,0,2423.3410536031724,141775145,58504
aflplusplus_fixseed3,lcms_cms_transform_fuzzer,3445881,0,1172.4628410159926,68548040,58465
aflplusplus_fixseed3,lcms_cms_transform_fuzzer,3448154,0,1062.2081808543385,62115810,58478
aflplusplus_fixseed3,lcms_cms_transform_fuzzer,3445865,0,2048.277362652395,119789405,58483
aflplusplus_fixseed3,lcms_cms_transform_fuzzer,3447402,0,1582.869156160728,92532948,58459
aflplusplus_fixseed3,lcms_cms_transform_fuzzer,3445864,0,642.8228190215532,37579422,58460
aflplusplus_fixseed3,lcms_cms_transform_fuzzer,3445874,0,1122.9672506623365,65699199,58505
aflplusplus_fixseed3,lcms_cms_transform_fuzzer,3445872,0,313.05617670188394,18311908,58494
aflplusplus_fixseed3,lcms_cms_transform_fuzzer,3448155,0,326.67014274724335,19108570,58495
aflplusplus_fixseed3,lcms_cms_transform_fuzzer,3445875,0,565.2653015840433,33044279,58458
aflplusplus_fixseed3,lcms_cms_transform_fuzzer,3447403,0,897.322223931361,52501426,58509
aflplusplus_fixseed3,lcms_cms_transform_fuzzer,3448153,0,1323.4613621592036,77377492,58466
aflplusplus_fixseed3,lcms_cms_transform_fuzzer,3448157,0,1735.8557583837555,101557977,58506
aflplusplus_fixseed3,lcms_cms_transform_fuzzer,3445880,0,1087.4498077087428,63621251,58505
aflplusplus_fixseed4,bloaty_fuzz_target,3450882,0,1266.912171519431,74100426,58489
aflplusplus_fixseed4,bloaty_fuzz_target,3447521,0,1315.6364429094142,76946313,58486
aflplusplus_fixseed4,bloaty_fuzz_target,3446200,0,1416.118615666091,82818865,58483
aflplusplus_fixseed4,bloaty_fuzz_target,3447949,0,1401.712817794799,81984781,58489
aflplusplus_fixseed4,bloaty_fuzz_target,3448362,0,923.1138392093834,53989236,58486
aflplusplus_fixseed4,bloaty_fuzz_target,3446194,0,1347.7766568634156,78823370,58484
aflplusplus_fixseed4,bloaty_fuzz_target,3448211,0,1314.6110588677825,76887657,58487
aflplusplus_fixseed4,bloaty_fuzz_target,3447523,0,1250.987637644484,73162761,58484
aflplusplus_fixseed4,bloaty_fuzz_target,3453291,0,1455.5622178908493,85132923,58488
aflplusplus_fixseed4,bloaty_fuzz_target,3446189,0,1191.595783606333,69691671,58486
aflplusplus_fixseed4,bloaty_fuzz_target,3446199,0,910.1390000341986,53226749,58482
aflplusplus_fixseed4,bloaty_fuzz_target,3446191,0,1229.2904384105054,71893822,58484
aflplusplus_fixseed4,bloaty_fuzz_target,3450924,0,1286.093237582286,75217163,58485
aflplusplus_fixseed4,bloaty_fuzz_target,3446188,0,1015.9070375816435,59416339,58486
aflplusplus_fixseed4,bloaty_fuzz_target,3447948,0,1217.7686994580363,71228509,58491
aflplusplus_fixseed4,bloaty_fuzz_target,3448210,0,1405.751038692359,82218161,58487
aflplusplus_fixseed4,bloaty_fuzz_target,3446198,0,842.9541257736894,49301015,58486
aflplusplus_fixseed4,bloaty_fuzz_target,3450761,0,1317.8731683963958,77078448,58487
aflplusplus_fixseed4,bloaty_fuzz_target,3448209,0,1096.840933572711,64148742,58485
aflplusplus_fixseed4,bloaty_fuzz_target,3446192,0,1429.1436313899812,83590611,58490
aflplusplus_fixseed4,bloaty_fuzz_target,3446186,0,914.2772163802684,53471503,58485
aflplusplus_fixseed1,lcms_cms_transform_fuzzer,3447903,0,859.0157932519742,50257578,58506
aflplusplus_fixseed1,lcms_cms_transform_fuzzer,3445058,0,305.83346733496415,17878107,58457
aflplusplus_fixseed1,lcms_cms_transform_fuzzer,3445062,0,781.9844257530686,45741397,58494
aflplusplus_fixseed1,lcms_cms_transform_fuzzer,3448008,0,971.5820374647164,56793828,58455
aflplusplus_fixseed1,lcms_cms_transform_fuzzer,3448030,0,1208.0223118877054,70656017,58489
aflplusplus_fixseed1,lcms_cms_transform_fuzzer,3445057,0,1845.5527840938232,107951919,58493
aflplusplus_fixseed1,lcms_cms_transform_fuzzer,3445051,0,1548.1981677092947,90578882,58506
aflplusplus_fixseed1,lcms_cms_transform_fuzzer,3445049,0,1293.5140546455561,75652463,58486
aflplusplus_fixseed1,lcms_cms_transform_fuzzer,3445045,0,2374.6611221280086,138908177,58496
aflplusplus_fixseed1,lcms_cms_transform_fuzzer,3445044,0,2314.354851952584,135299499,58461
aflplusplus_fixseed1,lcms_cms_transform_fuzzer,3447110,0,1739.1095796709874,101699650,58478
aflplusplus_fixseed1,lcms_cms_transform_fuzzer,3445052,0,2119.2370500889556,123882121,58456
aflplusplus_fixseed1,lcms_cms_transform_fuzzer,3445054,0,1006.4457118426678,58851913,58475
