config,target,trial,core_number,execs_sec,execs_done,run_time
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3448083,0,929.3895402898419,40979573,44093
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445461,0,1130.5123196297304,49828461,44076
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445447,0,610.088791617527,26900035,44092
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445446,0,715.5615320075285,31555548,44099
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445445,0,592.7353828701077,26124812,44075
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445462,0,943.405001815541,41570198,44064
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445448,0,1830.6148596562825,80741099,44106
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445457,0,1668.0485879550868,73535922,44085
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3447248,0,1992.7284920004538,87809581,44065
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445455,0,197.04610290949498,8689142,44097
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445450,0,1620.0439864726843,71377518,44059
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445452,0,1324.783266769538,58380549,44068
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3447858,0,650.4333476988681,28675655,44087
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3451111,0,692.4865661489627,30542120,44105
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445443,0,1488.5127344476448,65632992,44093
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3447873,0,1229.4654797006124,54207133,44090
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3453305,0,596.3677832244009,26278350,44064
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445459,0,896.5226225339962,39490925,44049
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3447874,0,1661.0294977893664,73259706,44105
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445458,0,1190.2053579529988,52469013,44084
aflplusplus_fixseed3,bloaty_fuzz_target,3448137,0,1419.8645606390705,62564912,44064
aflplusplus_fixseed3,bloaty_fuzz_target,3445769,0,1272.3174235718664,56059578,44061
aflplusplus_fixseed3,bloaty_fuzz_target,3445773,0,1319.347723455445,58127822,44058
aflplusplus_fixseed3,bloaty_fuzz_target,3447880,0,1304.2426752604226,57468845,44063
aflplusplus_fixseed3,bloaty_fuzz_target,3445774,0,1356.1584311233175,59748272,44057
aflplusplus_fixseed3,bloaty_fuzz_target,3448139,0,1409.4870846195752,62096363,44056
aflplusplus_fixseed3,bloaty_fuzz_target,3445776,0,1262.0258976803304,55602337,44058
aflplusplus_fixseed3,bloaty_fuzz_target,3445782,0,1299.4776038121172,57267978,44070
aflplusplus_fixseed3,bloaty_fuzz_target,3445766,0,1544.178343659926,68038042,44061
aflplusplus_fixseed3,bloaty_fuzz_target,3445767,0,1316.5589777344017,58006272,44059
aflplusplus_fixseed3,bloaty_fuzz_target,3445770,0,1127.4278840698123,49675600,44061
aflplusplus_fixseed3,bloaty_fuzz_target,3445777,0,1411.4469891277208,62184120,44057
aflplusplus_fixseed3,bloaty_fuzz_target,3448136,0,1299.2628007262824,57245519,44060
aflplusplus_fixseed3,bloaty_fuzz_target,3445771,0,1214.486825083407,53511504,44061
aflplusplus_fixseed3,bloaty_fuzz_target,3445768,0,1369.5038814236427,60334863,44056
aflplusplus_fixseed3,bloaty_fuzz_target,3445781,0,1134.7860449285229,50010021,44070
aflplusplus_fixseed3,bloaty_fuzz_target,3445772,0,1192.3814884586577,52535136,44059
aflplusplus_fixseed3,bloaty_fuzz_target,3445780,0,1303.6049752598847,57434228,44058
aflplusplus_fixseed3,bloaty_fuzz_target,3447361,0,1198.7656845832578,52812821,44056
aflplusplus_fixseed3,bloaty_fuzz_target,3448138,0,1464.9252122202552,64541675,44058
aflplusplus_fixseed3,lcms_cms_transform_fuzzer,3445882,0,1425.7980849953485,62839199,44073
aflplusplus_fixseed3,lcms_cms_transform_fuzzer,3445873,0,1128.3739817104995,49726313,44069
aflplusplus_fixseed3,lcms_cms_transform_fuzzer,3445863,0,1500.8741039833046,66164534,44084
aflplusplus_fixseed3,lcms_cms_transform_fuzzer,3445871,0,2234.576693520935,98466622,44065
aflplusplus_fixseed3,lcms_cms_transform_fuzzer,3450886,0,1956.010182329463,86252225,44096
aflplusplus_fixseed3,lcms_cms_transform_fuzzer,3448350,0,548.4658495062989,24162663,44055
aflplusplus_fixseed3,lcms_cms_transform_fuzzer,3445879,0,2296.776829877025,101228142,44074
aflplusplus_fixseed3,lcms_cms_transform_fuzzer,3445881,0,1103.3854003673719,48655986,44097
aflplusplus_fixseed3,lcms_cms_transform_fuzzer,3448154,0,1321.2885907563789,58205405,44052
