config,target,trial,core_number,execs_sec,execs_done,run_time
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3448083,0,1453.1954346262019,22217905,15289
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445461,0,2425.1676705512637,37042011,15274
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445447,0,627.5170268500327,9582185,15270
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445446,0,612.5478232405892,9356668,15275
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445445,0,368.8206169362761,5631522,15269
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445462,0,1138.5018017427767,17376953,15263
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445448,0,1648.8883870123068,25188419,15276
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445457,0,2083.272709449745,31878239,15302
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3447248,0,2652.2750605643946,40508197,15273
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445455,0,557.7638125163655,8520400,15276
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445450,0,1641.8583758336601,25110582,15294
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445452,0,2104.0531726802437,32130996,15271
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3447858,0,844.9850072017808,12906301,15274
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3451111,0,1564.0782602991342,23842809,15244
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445443,0,2005.2067949725058,30631539,15276
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3447873,0,1248.4315320041974,19036084,15248
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3453305,0,601.250851231011,9182303,15272
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445459,0,1448.9562680304223,22099481,15252
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3447874,0,1567.2893394375408,23963854,15290
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445458,0,1921.0424932888104,29340082,15273
aflplusplus_fixseed3,bloaty_fuzz_target,3448137,0,1341.246970986967,20479500,15269
aflplusplus_fixseed3,bloaty_fuzz_target,3445769,0,1184.3358873608383,18084809,15270
aflplusplus_fixseed3,bloaty_fuzz_target,3445773,0,1254.883088813204,19159555,15268
aflplusplus_fixseed3,bloaty_fuzz_target,3447880,0,1243.8396751588184,18992188,15269
aflplusplus_fixseed3,bloaty_fuzz_target,3445774,0,1197.794366197183,18284331,15265
aflplusplus_fixseed3,bloaty_fuzz_target,3448139,0,1280.7523254290581,19551965,15266
aflplusplus_fixseed3,bloaty_fuzz_target,3445776,0,1164.556632820177,17776957,15265
aflplusplus_fixseed3,bloaty_fuzz_target,3445782,0,1223.9685843314353,18701016,15279
