config,target,trial,core_number,execs_sec,execs_done,run_time
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3448083,0,1563.1633362293658,12594407,8057
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445461,0,3008.718947760268,24247266,8059
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445447,0,809.1032770605759,6518136,8056
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445446,0,939.566269545793,7571025,8058
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445445,0,687.6466352123168,5538306,8054
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445462,0,1545.6176397515528,12442222,8050
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445448,0,1605.4236447090932,12941320,8061
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445457,0,2183.8610560237976,17619391,8068
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3447248,0,3302.6687771570455,26602997,8055
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445455,0,1052.2182923802432,8478775,8058
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445450,0,2360.6806847785633,19029447,8061
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445452,0,1839.1525003102122,14821730,8059
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3447858,0,1590.229652605459,12817251,8060
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3451111,0,1747.4141301658005,14122601,8082
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445443,0,2194.663233651818,17686791,8059
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3447873,0,1583.9379796979451,12795051,8078
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3453305,0,724.6859483614697,5838070,8056
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445459,0,1296.5633506557783,10478825,8082
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3447874,0,1780.5120832816954,14366952,8069
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445458,0,2505.548150905932,20189707,8058
aflplusplus_fixseed3,bloaty_fuzz_target,3448137,0,1214.3959781529295,9783174,8056
aflplusplus_fixseed3,bloaty_fuzz_target,3445769,0,1007.6444885799405,8117584,8056
aflplusplus_fixseed3,bloaty_fuzz_target,3445773,0,1122.3817504655494,9040785,8055
aflplusplus_fixseed3,bloaty_fuzz_target,3447880,0,1077.4446927374302,8678817,8055
aflplusplus_fixseed3,bloaty_fuzz_target,3445774,0,1047.3783213310157,8435585,8054
aflplusplus_fixseed3,bloaty_fuzz_target,3448139,0,1089.8961877561158,8776934,8053
aflplusplus_fixseed3,bloaty_fuzz_target,3445776,0,1036.6663355271328,8348274,8053
aflplusplus_fixseed3,bloaty_fuzz_target,3445782,0,1080.7382517048977,8716154,8065
aflplusplus_fixseed3,bloaty_fuzz_target,3445766,0,1267.534268686367,10208721,8054
aflplusplus_fixseed3,bloaty_fuzz_target,3445767,0,1052.9946610379936,8480819,8054
aflplusplus_fixseed3,bloaty_fuzz_target,3445770,0,981.9750465549348,7909809,8055
aflplusplus_fixseed3,bloaty_fuzz_target,3445777,0,1216.7225878554575,9798267,8053
