config,target,trial,core_number,execs_sec,execs_done,run_time
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3448083,0,951.7489566949774,45384149,47685
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445461,0,1096.7298957830947,52301952,47689
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445447,0,614.0325143599849,29290579,47702
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445446,0,687.0794256367257,32777124,47705
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445445,0,641.0913132838388,30568516,47682
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445462,0,894.210840972499,42627925,47671
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445448,0,1854.1469458841304,88363081,47657
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445457,0,1671.9500157249188,79743656,47695
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3447248,0,1981.7555010173473,94476230,47673
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445455,0,182.57153038338188,8709940,47707
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445450,0,1602.7611395485442,76400418,47668
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445452,0,1278.260371659885,60944898,47678
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3447858,0,727.4443489381329,34698368,47699
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3451111,0,743.2650397633087,35421782,47657
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445443,0,1434.8042260318525,68378465,47657
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3447873,0,1278.7264837215153,60996532,47701
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3453305,0,592.2002433294177,28231370,47672
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445459,0,858.028349596055,40889341,47655
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3447874,0,1721.8333123478553,82048801,47652
aflplusplus_fixseed2,lcms_cms_transform_fuzzer,3445458,0,1114.2078711760635,53139916,47693
aflplusplus_fixseed3,bloaty_fuzz_target,3448137,0,1404.5714165845063,66957324,47671
aflplusplus_fixseed3,bloaty_fuzz_target,3445769,0,1262.1647646219685,60164870,47668
aflplusplus_fixseed3,bloaty_fuzz_target,3445773,0,1316.9401435045318,62770635,47664
aflplusplus_fixseed3,bloaty_fuzz_target,3447880,0,1272.8586951961402,60677174,47670
aflplusplus_fixseed3,bloaty_fuzz_target,3445774,0,1349.4746978851963,64321362,47664
aflplusplus_fixseed3,bloaty_fuzz_target,3448139,0,1416.4737736561622,67511973,47662
aflplusplus_fixseed3,bloaty_fuzz_target,3445776,0,1257.772931352803,59950489,47664
aflplusplus_fixseed3,bloaty_fuzz_target,3445782,0,1299.998049373912,61980007,47677
aflplusplus_fixseed3,bloaty_fuzz_target,3445766,0,1550.5211781735793,73908693,47667
aflplusplus_fixseed3,bloaty_fuzz_target,3445767,0,1315.4409012713465,62701806,47666
aflplusplus_fixseed3,bloaty_fuzz_target,3445770,0,1119.6891979776365,53372225,47667
aflplusplus_fixseed3,bloaty_fuzz_target,3445777,0,1409.3527683947716,67173981,47663
aflplusplus_fixseed3,bloaty_fuzz_target,3448136,0,1300.4759686995196,61989788,47667
aflplusplus_fixseed3,bloaty_fuzz_target,3445771,0,1218.7050160488388,58092012,47667
aflplusplus_fixseed3,bloaty_fuzz_target,3445768,0,1371.6621488366238,65377533,47663
aflplusplus_fixseed3,bloaty_fuzz_target,3445781,0,1130.3501342394495,53890573,47676
aflplusplus_fixseed3,bloaty_fuzz_target,3445772,0,1194.22091218059,56923734,47666
aflplusplus_fixseed3,bloaty_fuzz_target,3445780,0,1308.747907269485,62381469,47665
aflplusplus_fixseed3,bloaty_fuzz_target,3447361,0,1195.860436816818,56998296,47663
aflplusplus_fixseed3,bloaty_fuzz_target,3448138,0,1452.3226686247772,69224960,47665
aflplusplus_fixseed3,lcms_cms_transform_fuzzer,3445882,0,1320.119318777659,62941969,47679
aflplusplus_fixseed3,lcms_cms_transform_fuzzer,3445873,0,1110.211242789722,52929321,47675
aflplusplus_fixseed3,lcms_cms_transform_fuzzer,3445863,0,1427.804356942173,68097701,47694
aflplusplus_fixseed3,lcms_cms_transform_fuzzer,3445871,0,2322.2993161604295,110708653,47672
aflplusplus_fixseed3,lcms_cms_transform_fuzzer,3450886,0,1957.482736934784,93377799,47703
aflplusplus_fixseed3,lcms_cms_transform_fuzzer,3448350,0,546.6788732985171,26065102,47679
aflplusplus_fixseed3,lcms_cms_transform_fuzzer,3445879,0,2341.895220318366,111663906,47681
aflplusplus_fixseed3,lcms_cms_transform_fuzzer,3445881,0,1139.2826506630854,54293654,47656
aflplusplus_fixseed3,lcms_cms_transform_fuzzer,3448154,0,1261.0688432405211,60101280,47659
aflplusplus_fixseed3,lcms_cms_transform_fuzzer,3445865,0,2077.595432813286,99076371,47688
aflplusplus_fixseed3,lcms_cms_transform_fuzzer,3447402,0,1311.6878315754157,62553081,47689
aflplusplus_fixseed3,lcms_cms_transform_fuzzer,3445864,0,629.4708965864296,30020726,47692
aflplusplus_fixseed3,lcms_cms_transform_fuzzer,3445874,0,1265.6743322352547,60320773,47659
aflplusplus_fixseed3,lcms_cms_transform_fuzzer,3445872,0,381.06613667827327,18166947,47674
aflplusplus_fixseed3,lcms_cms_transform_fuzzer,3448155,0,299.7787124247446,14290751,47671
aflplusplus_fixseed3,lcms_cms_transform_fuzzer,3445875,0,616.3120518304189,29394387,47694
aflplusplus_fixseed3,lcms_cms_transform_fuzzer,3447403,0,1012.4101241402449,48279814,47688
aflplusplus_fixseed3,lcms_cms_transform_fuzzer,3448153,0,1386.6601035834854,66131207,47691
aflplusplus_fixseed3,lcms_cms_transform_fuzzer,3448157,0,1475.1796942178225,70338043,47681
aflplusplus_fixseed3,lcms_cms_transform_fuzzer,3445880,0,741.7163290130447,35366518,47682
aflplusplus_fixseed4,bloaty_fuzz_target,3450882,0,1281.9142000041957,61107568,47669
aflplusplus_fixseed4,bloaty_fuzz_target,3447521,0,1358.6749255234338,64762599,47666
